file.name,id,user,root,text,min,sec,nanosec,reply.to,n.participants,user_id,Team_id,time,condition,round,is_vero,user_id2,to,task_pos,task_conf,rel_pos,rel_conf,3rdVero
03_11_2021_vero #8_task_round 3_otter.ai,42602,Participant 290,42585,"sunglasses. Since we have no food, maybe edible animals of the desert. Has got to be important Jackknife has gotta be important.",2,20,NA,42601,2,290,1_8_12,140,taskwork,3,FALSE,128,"128,all","0,0","0,0","0,0","0,0","0,0"
03_11_2021_vero #8_task_round 3_otter.ai,42603,Participant 128,42585,"Yeah. I think sunglasses will be pretty crucial. But uh,",2,32,NA,42602,2,128,1_8_12,152,taskwork,3,FALSE,290,290,0,1,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42604,Participant 290,42585,"okay, cool. Do you think that should be two?",2,38,NA,42603,2,290,1_8_12,158,taskwork,3,FALSE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42605,Participant 128,42585,"Yeah, what do you think Vero? you think sunglasses are important?",2,44,NA,42604,2,128,1_8_12,164,taskwork,3,FALSE,290,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42606,Vero,42585,I think this item is neither the most nor the least important.,2,48,NA,42605,2,vero1_8_12,1_8_12,168,taskwork,3,TRUE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42607,NA,42585,Unknown Speaker  2:52,2,48,NA,42606,2,NA,NA,168,NA,3,TRUE,NA,NA,NA,NA,NA,NA,NA
03_11_2021_vero #8_task_round 3_otter.ai,42608,Participant 128,42585,"Okay, we won't go with that for number two. Then for number two. Let's... Vero, how do you think... how important is a flashlight?",2,48,NA,42607,2,NA,NA,168,NA,3,TRUE,NA,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42609,Participant 290,42585,"Yeah, that might be pretty bad. pretty serious.",3,7,NA,42608,2,290,1_8_12,187,taskwork,3,FALSE,vero1_8_12,128,1,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42610,Vero,42585,I think this item is one of the most important.,3,12,NA,42609,2,vero1_8_12,1_8_12,192,taskwork,3,TRUE,290,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42611,NA,42585,Unknown Speaker  3:14,3,12,NA,42610,2,NA,NA,192,NA,3,TRUE,NA,NA,NA,NA,NA,NA,NA
03_11_2021_vero #8_task_round 3_otter.ai,42612,Participant 128,42585,"Okay, let's go with that for number two.",3,12,NA,42611,2,NA,NA,192,NA,3,TRUE,NA,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42613,Participant 290,42585,"Okay, cool.",3,16,NA,42612,2,290,1_8_12,196,taskwork,3,FALSE,vero1_8_12,128,1,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42614,NA,42585,Unknown Speaker  3:17,3,16,NA,42613,2,290,1_8_12,196,taskwork,3,FALSE,290,NA,NA,NA,NA,NA,NA
03_11_2021_vero #8_task_round 3_otter.ai,42615,Participant 128,42585,And then I think a cosmetic mirror would be for calling signals. Let's go out without for number three.,3,16,NA,42614,2,290,1_8_12,196,taskwork,3,FALSE,290,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42616,Participant 290,42585,"Yeah, cuz vodka's gotta be worthless.",3,25,NA,42615,2,290,1_8_12,205,taskwork,3,FALSE,290,128,1,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42617,Participant 128,42585,"Yeah, so let's go to that for 14.",3,29,NA,42616,2,128,1_8_12,209,taskwork,3,FALSE,290,290,2,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42618,Participant 290,42585,"Yeah, did you put cell tablets? 15",3,32,NA,42617,2,290,1_8_12,212,taskwork,3,FALSE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42619,Participant 128,42585,"Yeah. Hey, Vero. What do you think about a top coat?",3,34,NA,42618,2,128,1_8_12,214,taskwork,3,FALSE,290,"290,0","1,0","0,0","0,0","0,0","0,0"
03_11_2021_vero #8_task_round 3_otter.ai,42620,Vero,42585,I think this item is one of the most important,3,43,NA,42619,2,vero1_8_12,1_8_12,223,taskwork,3,TRUE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42621,Participant 128,42585,I guess that will that will protect us from the sun.,3,47,NA,42620,2,128,1_8_12,227,taskwork,3,FALSE,vero1_8_12,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42622,Participant 290,42585,"Yep, totally.",3,51,NA,42621,2,290,1_8_12,231,taskwork,3,FALSE,128,128,2,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42623,Participant 128,42585,"So let's go with that number four. And then... hey, Vero, what do you think about the book?",3,52,NA,42622,2,128,1_8_12,232,taskwork,3,FALSE,290,"290,0","0,0","0,0","0,0","0,0","0,0"
03_11_2021_vero #8_task_round 3_otter.ai,42624,Vero,42585,I think this item is one of the least important,4,4,NA,42623,2,vero1_8_12,1_8_12,244,taskwork,3,TRUE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42625,Participant 128,42585,Okay.,4,7,NA,42624,2,128,1_8_12,247,taskwork,3,FALSE,vero1_8_12,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42626,Participant 290,42585,Why Why don't you think that's important Vero?,4,9,NA,42625,2,290,1_8_12,249,taskwork,3,FALSE,128,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42627,Vero,42585,This book could be used to advise on potential desert animals to hunt.,4,15,NA,42626,2,vero1_8_12,1_8_12,255,taskwork,3,TRUE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42628,Participant 128,42585,"Yeah, okay, let's put those 13 men Hey, Vero. How do you... How important do you think it is to have a jack knife?",4,21,NA,42627,2,128,1_8_12,261,taskwork,3,FALSE,vero1_8_12,"all,0","0,0","0,0","0,0","0,0","0,0"
03_11_2021_vero #8_task_round 3_otter.ai,42629,Vero,42585,I think this item is neither most nor the least important.,4,36,NA,42628,2,vero1_8_12,1_8_12,276,taskwork,3,TRUE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42630,Participant 290,42585,What about a pistol Vero? It's gonna say,4,41,NA,42629,2,290,1_8_12,281,taskwork,3,FALSE,vero1_8_12,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42631,Vero,42585,I think this item is neither the most are the least important.,4,46,NA,42630,2,vero1_8_12,1_8_12,286,taskwork,3,TRUE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42632,Participant 290,42585,What about magnetic compass? Are they good?,4,50,NA,42631,2,290,1_8_12,290,taskwork,3,FALSE,vero1_8_12,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42633,Vero,42585,Let me think about that for a second.,4,57,NA,42632,2,vero1_8_12,1_8_12,297,taskwork,3,TRUE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42634,Participant 128,42585,"What do you think about, uhhh?",5,0,NA,42633,2,128,1_8_12,300,taskwork,3,FALSE,vero1_8_12,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42635,Vero,42585,This item is neither the most or the least important.,5,2,NA,42634,2,vero1_8_12,1_8_12,302,taskwork,3,TRUE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42636,Participant 128,42585,What about a plastic raincoat?,5,5,NA,42635,2,128,1_8_12,305,taskwork,3,FALSE,vero1_8_12,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42637,Vero,42585,I think this item is neither the most or the least important.,5,8,NA,42636,2,vero1_8_12,1_8_12,308,taskwork,3,TRUE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42638,Participant 128,42585,What about a map?,5,12,NA,42637,2,128,1_8_12,312,taskwork,3,FALSE,vero1_8_12,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42639,Participant 290,42585,"A sectional air map,",5,17,NA,42638,2,290,1_8_12,317,taskwork,3,FALSE,128,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42640,Vero,42585,I think this item is one of the least important. And air map of the area would be useful for navigating the area while flying a plane.,5,18,NA,42639,2,vero1_8_12,1_8_12,318,taskwork,3,TRUE,290,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42641,Participant 128,42585,"That's useless. So let's say let's say 12. For that,",5,25,NA,42640,2,128,1_8_12,325,taskwork,3,FALSE,vero1_8_12,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42642,Participant 290,42585,gotcha.,5,30,NA,42641,2,290,1_8_12,330,taskwork,3,FALSE,128,128,1,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42643,Participant 128,42585,"I mean, might be able to like look like, find your general area, I guess, please.",5,33,NA,42642,2,128,1_8_12,333,taskwork,3,FALSE,290,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42644,Participant 290,42585,So we're down to the parachute and a compress kit.,5,39,NA,42643,2,290,1_8_12,339,taskwork,3,FALSE,128,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42645,Participant 128,42585,"Yeah, I mean, compress kit in case of an injury, so",5,43,NA,42644,2,128,1_8_12,343,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42646,Participant 290,42585,that's pretty good.,5,47,NA,42645,2,290,1_8_12,347,taskwork,3,FALSE,128,128,2,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42647,Participant 128,42585,I think a compass will be pretty.,5,49,NA,42646,2,128,1_8_12,349,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42648,Participant 290,42585,"Oh, yeah.",5,52,NA,42647,2,290,1_8_12,352,taskwork,3,FALSE,128,128,1,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42649,Participant 128,42585,"Yeah. Let's go a compass. Next five. And then we could go with them. We could go the compress kit? Six, and then sunglasses seven. I mean, since we have the coat, I think we,",5,52,NA,42648,2,128,1_8_12,352,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42650,Participant 290,42585,yeah.,6,8,NA,42649,2,290,1_8_12,368,taskwork,3,FALSE,128,128,1,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42651,Participant 128,42585,We're okay with the protecting from the sun.,6,10,NA,42650,2,128,1_8_12,370,taskwork,3,FALSE,290,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42652,Participant 290,42585,Yeah.,6,12,NA,42651,2,290,1_8_12,372,taskwork,3,FALSE,128,128,1,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42653,Participant 128,42585,"Now, we have",6,13,NA,42652,2,128,1_8_12,373,taskwork,3,FALSE,290,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42654,Participant 290,42585,is a parachute useful at all?,6,13,NA,42653,2,290,1_8_12,373,taskwork,3,FALSE,128,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42655,Participant 128,42585,"Oh, yeah, we",6,15,NA,42654,2,128,1_8_12,375,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42656,Participant 290,42585,"You think a parachute is useful, Vero?",6,16,NA,42655,2,290,1_8_12,376,taskwork,3,FALSE,128,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42657,Participant 128,42585,We can use a parachute to make shelter.,6,17,NA,42656,2,128,1_8_12,377,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42658,Vero,42585,This item is needed the most or the least important. a parachute would be useful for landing safely on the ground in the event of a high jump or fall.,6,22,NA,42657,2,vero1_8_12,1_8_12,382,taskwork,3,TRUE,128,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42659,Participant 290,42585,I think we're smarter than Vero about this. Do you want to put that for eight?,6,32,NA,42658,2,290,1_8_12,392,taskwork,3,FALSE,vero1_8_12,128,0,1,0,3,2
03_11_2021_vero #8_task_round 3_otter.ai,42660,Participant 128,42585,"Yeah. Then let's say Jackknife for nine and then plastic greencoat. And then assuming nobody's I mean, we are in the desert. Not many things that could kill you up there.",6,37,NA,42659,2,128,1_8_12,397,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42661,Participant 290,42585,"Yeah, but I mean, you can kill a rabbit with a pistol.",7,0,NA,42660,2,290,1_8_12,420,taskwork,3,FALSE,128,128,0,1,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42662,Participant 128,42585,"Yeah, I guess I missed the last one. We got one.",7,4,NA,42661,2,128,1_8_12,424,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42663,Participant 290,42585,you missed what?,7,10,NA,42662,2,290,1_8_12,430,taskwork,3,FALSE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42664,Participant 128,42585,That was the last one. And that's number 10. The pistol?,7,11,NA,42663,2,128,1_8_12,431,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42665,Participant 290,42585,Yeah. Oh. 11,7,16,NA,42664,2,290,1_8_12,436,taskwork,3,FALSE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42666,Participant 128,42585,"11, sorry. 10 was the raincoat. Yeah.",7,18,NA,42665,2,128,1_8_12,438,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42667,Participant 290,42585,Yeah.,7,21,NA,42666,2,290,1_8_12,441,taskwork,3,FALSE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42668,Participant 128,42585,Then vodka.,7,33,NA,42667,2,128,1_8_12,453,taskwork,3,FALSE,290,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42669,Participant 290,42585,I feel like Vero might be f*cking with us. saying that the book was worthless was not important.,7,34,NA,42668,2,290,1_8_12,454,taskwork,3,FALSE,128,all,0,3,0,3,1
03_11_2021_vero #8_task_round 3_otter.ai,42670,Participant 128,42585,Do you think?,7,43,NA,42669,2,128,1_8_12,463,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42671,Participant 290,42585,"Well, also we don't have any. I just think we don't have any food. And I would be all over that book. You know.",7,44,NA,42670,2,290,1_8_12,464,taskwork,3,FALSE,128,128,0,1,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42672,Participant 128,42585,It is animals that we should be able to eat most animals.,7,58,NA,42671,2,128,1_8_12,478,taskwork,3,FALSE,290,290,0,1,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42673,Participant 290,42585,Yeah.,8,4,NA,42672,2,290,1_8_12,484,taskwork,3,FALSE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42674,Participant 128,42585,"Yeah, you could even",8,9,NA,42673,2,128,1_8_12,489,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42675,Participant 290,42585,now there's never iguanas in the Sonora Desert,8,11,NA,42674,2,290,1_8_12,491,taskwork,3,FALSE,128,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42676,Participant 128,42585,"little tiny lizards. Yeah, you can eat lizards. I don't think any lizard hurt nobody.",8,14,NA,42675,2,128,1_8_12,494,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42677,Participant 290,42585,Have you ever been to the Sonora desert?,8,23,NA,42676,2,290,1_8_12,503,taskwork,3,FALSE,128,128,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42678,Participant 128,42585,"No, I haven't. Where is it?",8,25,NA,42677,2,128,1_8_12,505,taskwork,3,FALSE,290,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42679,Participant 290,42585,"It's like areas south. Southern Arizona and northern. Mexico. It's like Tucson, Arizona.",8,32,NA,42678,2,290,1_8_12,512,taskwork,3,FALSE,128,128,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42680,Participant 128,42585,"Okay,",8,42,NA,42679,2,128,1_8_12,522,taskwork,3,FALSE,290,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42681,Participant 290,42585,is surrounded by it.,8,43,NA,42680,2,290,1_8_12,523,taskwork,3,FALSE,128,128,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42682,Participant 128,42585,That area is prime climbing. So I'll probably end up checking it out sometime.,8,48,NA,42681,2,128,1_8_12,528,taskwork,3,FALSE,290,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42683,Participant 128,42585,I'm so hungry.,8,48,NA,42682,2,128,1_8_12,528,taskwork,3,FALSE,128,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42684,Participant 290,42585,I heard you were eating a sandwich.,9,1,NA,42683,2,290,1_8_12,541,taskwork,3,FALSE,128,128,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42685,Participant 128,42585,I know. Yeah. I made a pb&j.,9,3,NA,42684,2,128,1_8_12,543,taskwork,3,FALSE,290,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42686,Participant 290,42585,That's cool.,9,7,NA,42685,2,290,1_8_12,547,taskwork,3,FALSE,128,128,0,0,2,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42687,Participant 290,42585,"Yeah, I've just been eating. There's a little bag of almonds over here.",9,7,NA,42686,2,290,1_8_12,547,taskwork,3,FALSE,290,128,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42688,Participant 128,42585,"Oh, nice. Yeah, snacks are crucial.",9,12,NA,42687,2,128,1_8_12,552,taskwork,3,FALSE,290,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42689,Participant 290,42585,crucial for our survival in the desert.,9,18,NA,42688,2,290,1_8_12,558,taskwork,3,FALSE,128,128,0,0,2,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42690,Participant 128,42585,Finishing up now 48 seconds.,9,24,NA,42689,2,128,1_8_12,564,taskwork,3,FALSE,290,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42691,Participant 290,42585,"Where were you in the army, did you.",9,31,NA,42690,2,290,1_8_12,571,taskwork,3,FALSE,128,128,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42692,Participant 128,42585,I just did a couple years. I never toured though,9,35,NA,42691,2,128,1_8_12,575,taskwork,3,FALSE,290,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42693,Participant 290,42585,Yeah,9,38,NA,42692,2,290,1_8_12,578,taskwork,3,FALSE,128,128,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42694,Participant 128,42585,"I ended up quitting. I went to basic training, and then trained for a couple years and just decided it wasn't for me.",9,38,NA,42693,2,128,1_8_12,578,taskwork,3,FALSE,290,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42695,Participant 290,42585,So you're in the states then the whole time.,9,46,NA,42694,2,290,1_8_12,586,taskwork,3,FALSE,128,128,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42696,Participant 128,42585,"I was I was in college. I was training with the ROTC and and doing Drill in Fayetteville, but I'm from North Carolina.",9,53,NA,42695,2,128,1_8_12,593,taskwork,3,FALSE,290,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42697,Participant 290,42585,"Oh, cool. I've been to Fayetteville that's where Fort Bragg is right",10,3,NA,42696,2,290,1_8_12,603,taskwork,3,FALSE,128,128,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42698,Participant 128,42585,"Oh, Yeah, yeah. Why were you in Fayetteville?",10,7,NA,42697,2,128,1_8_12,607,taskwork,3,FALSE,290,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42699,Participant 290,42585,I don't know. I've just been all over the place. I've got friends in Durham.,10,14,NA,42698,2,290,1_8_12,614,taskwork,3,FALSE,128,128,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42700,Participant 128,42585,"Interesting. Oh, yeah. Yeah.",10,22,NA,42699,2,128,1_8_12,622,taskwork,3,FALSE,290,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42701,Participant 128,42585,"I spent the last like 10 years in that area. from Chapel Hill, Raleigh. Okay, time's up.",10,22,NA,42700,2,128,1_8_12,622,taskwork,3,FALSE,128,290,0,0,1,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42702,Participant 290,42585,Did you see the password just now?,11,19,NA,42701,2,290,1_8_12,679,taskwork,3,FALSE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42703,Participant 128,42585,tuck should have mentioned this was the last activity we're doing as a team. So,11,25,NA,42702,2,128,1_8_12,685,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42704,Participant 290,42585,"yeah, I think there's one more you know, find the use first. What did you say it was tech?",11,34,NA,42703,2,290,1_8_12,694,taskwork,3,FALSE,128,128,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42705,Participant 128,42585,"Oh, tuck t UC K. Okay, rubber band.",11,40,NA,42704,2,128,1_8_12,700,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42706,Participant 290,42585,All right.,11,46,NA,42705,2,290,1_8_12,706,taskwork,3,FALSE,128,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42707,Participant 128,42585,You can make a ball. Hair tie.,11,47,NA,42706,2,128,1_8_12,707,taskwork,3,FALSE,290,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42708,Participant 290,42585,Great.,11,54,NA,42707,2,290,1_8_12,714,taskwork,3,FALSE,128,128,2,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42709,Participant 128,42585,Now you could do so much with it. Now you can make a Christmas ornament.,12,4,NA,42708,2,128,1_8_12,724,taskwork,3,FALSE,290,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42710,Participant 290,42585,Vero. do you have any ideas for rubber bands?,12,14,NA,42709,2,290,1_8_12,734,taskwork,3,FALSE,128,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42711,Vero,42585,I have an idea. What about bracelet.,12,19,NA,42710,2,vero1_8_12,1_8_12,739,taskwork,3,TRUE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42712,Participant 128,42585,"bracelet. necklace. I guess you could make a ring. Vero, you got any more ideas?",12,26,NA,42711,2,128,1_8_12,746,taskwork,3,FALSE,vero1_8_12,0,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42713,Participant 290,42585,"make umm. handlebar, bicycle handlebar grips,",12,41,NA,42712,2,290,1_8_12,761,taskwork,3,FALSE,128,all,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42714,Participant 128,42585,handle. Bar grips.,12,46,NA,42713,2,128,1_8_12,766,taskwork,3,FALSE,290,290,0,0,0,0,0
03_11_2021_vero #8_task_round 3_otter.ai,42715,Vero,42585,I have an idea. What about wheel tread?,12,58,NA,42714,2,vero1_8_12,1_8_12,778,taskwork,3,TRUE,128,all,0,0,0,0,0
